,Origin,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Hardness,ph,Survivability
2502,2.0,22723.80996,6.212264735,330.7896948,385.0189506,12.06253381,4.298580855,4.977323508,186.9442114,6.6,0
2503,0.0,30042.92851,7.467623829,309.6145601,465.4998707,11.05409287,3.875019781,3.736379595,188.8541693,7.3,0
2504,1.0,20227.64378,6.340534135,368.9412139,346.5203097,15.26672628,4.060269299,3.644106894,146.6272367,4.9,0
2505,2.0,17862.14273,7.995890069,299.4027729,428.9480234,12.23090783,4.246161512,2.691485135,223.3329586,6.9,0
2506,2.0,8238.290038,7.692413006,289.9213805,284.7744589,11.86848044,3.967934559,4.074387228,226.4275859,6.7,0
2507,0.0,17475.46775,5.194783894,363.3087554,641.5860871,17.18318017,3.735681257,4.568843223,170.5712978,6.9,0
2508,1.0,12978.19713,6.908571954,319.3820023,486.6379375,14.35134051,8.904009859,3.701895298,278.0814463,9.9,0
2513,0.0,13345.3691,6.566928594,295.7742178,462.4397372,12.00232293,4.344082878,3.311808138,263.6327218,9.8,0
2514,2.0,18533.33783,6.083267856,336.2964131,491.4779238,13.53126371,9.168793897,4.063276428,176.9396759,6.5,0
2515,0.0,24252.45882,7.254980811,282.6935021,482.2944042,10.61155551,4.263657451,5.95232482,146.7899381,4.1,0
2519,0.0,32875.19206,10.89666275,337.5062107,414.9020172,12.99782291,4.260810271,3.341369291,193.2826017,6.2,0
2520,2.0,12726.29864,10.32655757,356.4154339,506.3759338,11.33748863,4.25455846,3.368532611,257.2313286,8.7,0
2522,2.0,24560.70061,7.04232643,372.6944654,395.4043622,14.25330768,3.737058846,3.7927771,229.5404126,9.2,0
2524,0.0,22577.81894,5.690078271,338.8971999,573.8147436,15.31551466,3.9115006,3.399047914,143.2999595,6.3,0
2528,2.0,34933.7844,5.427532729,332.1960482,411.3020866,11.66599465,4.115485053,4.320683961,175.4607816,7.2,0
2530,1.0,10498.63515,7.722560987,322.5210354,467.0904246,21.23397837,4.236475319,4.129984995,187.7870171,6.2,0
2531,0.0,14153.64338,5.02002691,333.4992027,311.7970421,10.77632094,4.250130947,3.436985824,215.9127233,9.1,0
2532,0.0,19258.80307,5.69606391,395.7285408,467.0884417,10.4540293,4.314537186,3.461350424,222.9651976,8.9,0
2533,1.0,23793.03136,5.332099117,333.1981907,461.5304456,13.5573812,4.120194895,4.145806702,179.8059924,6.8,0
2535,0.0,33037.35339,2.726765626,358.5564707,631.4986231,17.33315332,4.236758446,2.847875248,183.9078604,8.5,0
2536,1.0,17156.33671,6.253179732,346.7052091,410.3224303,18.62712569,8.860582656,3.182805359,251.8066655,9.6,0
2537,0.0,43195.47367,6.570596052,322.5165819,287.2860574,11.23040822,4.288008231,3.668220483,150.07609,5.5,0
2538,1.0,33473.11252,8.407449954,319.2536314,484.2798902,16.81276697,9.115254527,5.375901894,175.1571552,5.2,0
2539,0.0,23112.50444,9.502809435,332.3319845,449.3616793,14.45859092,4.26268296,3.571862512,197.6021251,7.3,0
2540,1.0,14343.42321,9.690213096,333.5645874,409.1135118,14.74123956,4.177209823,3.741067233,185.403976,5.9,0
2541,0.0,25363.01659,7.728601254,377.5432914,568.3046706,13.62662391,4.34318623,4.732953571,158.3187408,5.7,0
2542,2.0,26369.02657,9.771211536,347.8937385,453.7059933,13.25468908,4.12806585,5.080497555,176.0314499,6.2,0
2543,1.0,41569.95199,5.311112032,321.3205511,342.5013872,13.79253517,4.01572559,3.336582332,191.7736202,7.3,0
2546,1.0,23257.20883,8.279275414,293.1607997,391.8413032,8.92359387,4.238684591,3.465637836,142.2720842,3.1,0
2547,1.0,31883.01031,8.312484093,350.6817323,550.817564,15.63226808,4.296705441,4.571823611,162.8900831,5.7,0
2548,2.0,7929.504749,8.832389881,373.4635441,348.6185433,14.10587158,8.902652162,4.408559684,245.7196095,8.3,0
2550,1.0,20425.76649,8.171994841,380.0781732,333.1565382,14.5378502,4.147037543,3.729873301,199.1075048,8.0,0
2551,2.0,8136.071591,6.286357794,310.7611598,518.7327779,15.18634236,3.94810443,4.880119768,218.8248126,7.4,0
2556,2.0,23961.50453,4.724373099,337.4063418,476.5794564,17.21367608,4.189290444,3.712472834,224.3471475,8.4,0
2557,0.0,27352.34341,7.676323151,349.995746,388.1377538,12.61173596,8.793487397,4.596923506,227.6862066,8.5,0
2558,1.0,21919.59344,7.08537701,335.8583694,287.5729466,17.45988792,3.870227019,3.848306967,178.2980513,6.2,0
2559,0.0,18909.84601,8.494235192,328.7473154,427.182531,13.3000239,3.973351733,3.728785237,186.1783756,5.9,0
2560,0.0,26755.71884,6.533468857,316.5414683,505.1220153,21.31960739,4.112942927,3.117918258,176.857122,6.4,0
2561,2.0,9323.21829,9.387522328,325.4669827,450.4413518,12.42337951,4.316341131,4.914809132,200.9162625,6.1,0
2562,2.0,9632.730976,11.29939021,326.1570433,439.1213011,21.1579914,3.715927737,3.673135983,229.3393324,6.7,0
2563,2.0,31920.58469,5.71431171,334.243304,436.3969952,15.22096657,3.792349297,4.744006691,188.2218125,7.5,0
2564,0.0,14704.90625,7.90576867,305.8077374,429.7662233,15.01813769,3.826194874,5.075214288,192.0413691,5.9,0
2568,0.0,38767.75637,6.608099752,310.0149507,382.6222745,15.8969581,4.06383084,2.590635463,214.1073248,8.6,0
2569,2.0,22981.74941,8.297074094,372.0373589,260.5661636,13.05403007,4.212919365,3.424250049,121.0363186,4.6,0
2572,2.0,20269.73128,7.050728842,374.1816743,567.7842757,15.58720585,4.040169324,4.639386555,240.3488204,9.7,0
2575,0.0,10343.37885,7.771205679,324.3831702,521.320673,16.17373017,4.237679024,2.988611444,206.249937,6.9,0
2576,2.0,24266.51789,6.844850276,326.2547013,500.3864689,13.37336915,4.203334342,3.935513837,188.7993021,7.3,0
2577,1.0,24145.38576,7.925886801,364.0814124,464.108595,15.46525641,4.264169527,4.399902313,212.317666,7.8,0
2578,2.0,10823.30037,8.418958241,317.3013687,426.1752532,8.07715615,3.917410757,3.167712353,240.077927,8.4,0
2579,2.0,13376.68047,6.866434553,333.8024747,508.6811449,16.58620538,8.830749913,4.958936841,184.0746276,6.9,0
2580,2.0,12767.65623,8.93974815,323.7428268,499.9375021,12.41542979,4.00906952,4.903632079,190.5515721,5.9,0
2581,1.0,9844.702293,9.765920759,320.630725,466.5925435,19.15626102,4.082024055,4.038983502,207.4224363,6.4,0
2582,0.0,19693.90677,7.146139714,336.0119081,285.9980485,14.29857879,3.852565163,4.734873907,149.9550474,5.3,0
2584,0.0,22523.12455,6.668868088,286.9439221,330.0447146,17.74409576,4.367138913,3.94662054,224.1749356,8.5,0
2588,2.0,22624.03418,7.761108314,387.5188104,393.820412,10.10746247,4.030457751,3.664463031,152.1152127,6.6,0
2593,2.0,12610.93631,9.507584645,345.1392345,343.2427106,12.76906982,8.857493178,5.114128668,227.3161279,7.5,0
2594,0.0,20129.35879,5.182435715,329.5021044,356.4767227,11.88286121,3.843889614,2.987671524,197.7790469,8.8,0
2595,2.0,12723.3421,6.672340965,380.9456027,360.1074405,14.17531654,4.261970819,5.044306092,211.6638524,7.7,0
2603,1.0,17851.06402,7.462757885,332.4867311,398.7797464,17.30161654,4.175467238,4.573968265,182.8851372,6.4,0
2606,0.0,17101.95157,8.652210468,322.8922523,360.6480784,7.848312949,4.276346639,4.327356027,116.3382781,4.1,0
2609,0.0,17121.50592,9.536011426,374.7758756,378.8738546,10.97215006,4.163455369,5.956753498,170.4963111,5.7,0
2612,1.0,19639.796,7.75350238,305.3829137,456.5122738,16.86472165,8.826229769,4.290435046,131.3962531,3.9,0
2614,2.0,11694.63529,9.273679482,375.5055831,356.8058547,15.18450917,8.794598136,3.830577272,214.2930323,7.4,0
2615,0.0,20019.26121,8.344391016,373.5977905,375.0728751,11.43597972,3.400985236,4.113536187,193.7211194,7.8,0
2617,1.0,17045.60009,8.815844633,346.7418224,266.3577439,15.93005092,8.867874538,4.321856147,192.4679546,7.5,0
2619,0.0,19003.9639,6.25089349,305.8497968,518.1018161,15.77243798,9.173993629,4.432270873,155.4877245,5.1,0
2621,1.0,19231.03329,6.54168146,339.3714799,468.3769554,19.74907906,4.139811431,2.747332827,163.4968949,5.9,0
2622,2.0,41801.44184,3.409575836,337.0471082,461.076821,13.71550393,3.763015261,4.522599229,184.8696062,8.9,0
2623,2.0,24755.96026,4.711350413,299.797515,387.5894272,15.36359878,4.27420815,3.730899269,244.2093846,10.2,0
2626,0.0,16242.06028,8.20410214,350.1080935,331.6738244,13.11496542,4.113528504,2.930364596,225.3141509,7.5,0
2628,0.0,27547.80706,7.569543693,296.0021941,521.5615613,16.29583717,3.81305428,2.860992949,150.4512796,4.8,0
2630,2.0,18743.22249,9.160739639,361.2211655,457.5515592,21.56448866,9.10227964,5.215590495,276.6997645,10.0,0
2631,0.0,13691.09497,6.83595144,328.2402892,261.4352152,18.40613902,4.022707545,3.281920559,120.7854495,3.2,0
2632,0.0,7105.800709,9.840540425,321.6860585,437.8795085,12.87159907,4.378671702,4.635243483,286.5679908,10.2,0
2634,2.0,28630.95442,8.711705729,302.3157593,437.3669088,11.92755244,4.37671808,3.803723818,229.7762645,7.4,0
2635,2.0,26912.22842,5.766780236,274.6461166,467.7523179,12.37668596,9.019628907,3.744203632,256.2733925,9.3,0
2636,1.0,7028.839617,8.987042737,317.8298136,289.5375295,8.069436301,4.16921931,4.1389944,169.9439136,4.7,0
2637,0.0,14799.31146,6.164048564,366.1479915,416.8703326,8.954519549,4.298920527,5.148137888,218.1726596,8.7,0
2639,0.0,13197.56681,6.007956224,334.0542887,605.4657471,14.86137709,9.294980925,3.688298056,229.6084993,8.2,0
2642,2.0,9559.547392,7.84706647,349.8243904,496.8728455,11.45762389,4.128915527,3.904269955,153.5062323,4.9,0
2644,0.0,19271.90312,6.391438921,316.4956306,469.8950016,11.97141687,4.143207156,4.401152242,146.7620233,5.7,0
2647,0.0,12138.42295,10.52055501,360.2955743,437.5154214,15.95268036,4.232344035,5.587395988,270.2095492,8.8,0
2650,0.0,18419.13288,8.323329912,308.006321,396.3765543,13.49253565,8.855750615,4.519209518,237.5192505,8.0,0
2651,0.0,21768.64074,4.751004539,387.2455523,435.5233975,11.87518416,4.043561621,3.830698864,191.5268744,8.8,0
2653,2.0,17739.19896,9.111721943,309.7875155,413.1586361,12.30710887,8.997230255,5.056378662,191.767047,5.1,0
2654,0.0,10112.20732,6.536992176,309.4511867,441.5940268,11.43817528,4.363202986,3.721425933,184.0317758,5.8,0
2658,2.0,18321.3275,6.712854186,297.8371878,494.4842495,13.8089233,4.272689131,4.952508247,205.6677185,6.8,0
2661,0.0,16403.95238,7.093310282,313.1681338,413.2089485,15.37561622,3.516959151,2.402337211,225.1068358,7.8,0
2664,0.0,32358.5386,6.346378214,341.3464431,490.6252913,12.53746628,4.136467759,2.642003806,189.4479647,7.3,0
2666,1.0,16079.36125,5.433802468,331.8568921,311.7729001,15.70370723,4.007571554,4.284387096,170.2270798,6.4,0
2667,0.0,17416.80178,6.665873261,342.7208077,505.6774089,19.74281527,4.088637137,1.872572601,248.3760156,9.3,0
2669,0.0,14179.62274,8.12826238,318.3565023,335.2405112,16.66490001,3.899084802,4.374796522,278.2317536,8.9,0
2671,1.0,11877.23665,9.624699427,365.3488403,363.8034765,14.92405807,3.740555507,4.776536255,196.1962133,6.8,0
2672,0.0,20411.66438,9.753766228,336.4048187,368.359984,11.09587801,4.216858966,4.362033669,183.573783,5.6,0
2673,1.0,24196.26441,7.15534378,321.4421133,525.9000949,13.47814984,4.111828985,2.292573781,179.3972322,6.1,0
2674,1.0,30453.62319,6.06011893,297.5127991,476.9167256,14.97396965,3.871469505,4.372333382,189.0315882,6.5,0
2675,2.0,20098.19952,6.456555757,344.1272534,555.9197962,9.028358906,4.381189989,3.881793835,197.7451412,8.5,0
2676,1.0,17465.34558,6.309195827,355.1647923,300.9334915,13.17806888,8.803775588,3.290105906,196.4523025,7.4,0
2679,2.0,4425.42644,8.211762262,293.078666,268.4408502,18.42298541,4.240955376,4.417193561,249.5893587,7.1,0
2680,1.0,48175.85209,7.153803397,299.5667509,344.7169755,5.159380308,4.034752872,4.819970458,163.205548,6.2,0
2681,0.0,11684.11164,9.97480788,301.4297473,503.9103898,8.741257762,4.347832299,3.629217768,129.8639728,2.4,0
2682,0.0,17017.42996,7.417040992,335.6524539,483.6580284,14.53285431,4.205248371,4.29973216,215.4395235,7.5,0
2684,0.0,23031.21581,5.56017947,358.9330887,567.4636696,11.50580332,4.123480251,3.633760608,136.2950366,4.8,0
2685,0.0,27824.19048,7.100523371,343.0579753,433.4498994,18.65888632,3.994593462,5.703962807,248.1328614,8.4,0
2686,0.0,16769.89055,4.745340497,292.4192469,478.1667105,14.18985646,8.838991734,3.58543125,213.0664067,7.9,0
2687,2.0,25521.88922,3.830238422,326.9079236,461.9588119,16.61145787,9.31501762,3.831540451,202.4195048,8.7,0
2688,0.0,11339.16605,8.888347449,317.2791232,531.7689878,11.67431809,3.899104919,4.366860919,207.2671327,6.1,0
2689,1.0,14702.05907,6.55710482,313.8662822,525.0310202,12.63018164,9.3875564,3.08421564,191.3894225,7.2,0
2692,1.0,13490.60815,7.499916848,338.5849212,524.1080236,14.14398937,4.248727211,4.825179226,152.9075606,4.6,0
2694,2.0,22581.22449,12.65336202,289.1268457,599.7292459,8.38640745,3.925108093,5.461473096,173.6777021,3.7,0
2700,0.0,31528.94869,6.387037208,335.3488807,380.5782648,19.07399551,4.342545826,4.333401737,186.1996804,7.1,0
2701,0.0,22411.00686,5.283593552,343.0803772,593.4836023,12.27307332,4.33409888,3.080865919,200.0027932,7.8,0
2702,0.0,13351.41383,8.603926762,321.7869653,387.5218331,7.809444539,4.36791781,2.613532097,155.8293504,4.3,0
2704,1.0,21179.76259,7.717662268,343.0473837,753.3426196,16.91790079,4.117996505,3.118039454,246.0664756,8.8,0
2705,2.0,9265.104948,9.272066267,358.5471475,464.5733382,11.22081749,4.228963824,3.530573616,160.4320288,5.3,0
2706,2.0,25337.12296,3.715065352,362.4846036,315.189948,12.13242545,4.19720082,3.306392909,182.6466585,7.9,0
2710,0.0,16431.2049,7.283454217,387.9046319,419.0973061,11.81485238,8.93888961,3.466264458,171.7515509,5.7,1
2712,2.0,19617.30849,7.396472119,321.8652502,391.6674664,18.45395077,3.857479462,2.670976747,173.4462138,6.4,1
2713,1.0,26296.9483,7.339173311,354.2505548,397.5364707,22.13995838,3.961478946,3.815227609,199.7768139,6.8,1
2714,1.0,20389.59382,2.648389907,331.2529164,460.1461742,15.48537787,4.258021689,3.72482356,152.9762171,7.0,1
2715,0.0,15413.89615,6.900029881,347.8618369,277.5880746,13.26114311,4.320071373,4.188927904,111.4785818,5.9,1
2716,1.0,38468.41358,6.616367521,290.6417397,449.317534,13.05589446,4.090480653,4.148223129,192.1670961,7.5,1
2719,2.0,34353.83973,5.573277339,231.0536871,421.6644824,16.33142148,9.07898753,3.706265892,227.3576593,9.0,1
2721,1.0,19331.19404,9.112558176,342.8718067,425.5028737,17.21245507,8.911348558,4.196558262,195.4431596,6.2,1
2723,0.0,17506.6088,7.304928195,301.6420044,304.2394809,13.07600748,4.177933934,2.96418135,210.5027495,7.1,1
2725,2.0,40483.73039,6.14609844,302.3296738,563.7199667,11.75304576,3.961945188,4.602026775,221.8444933,7.8,1
2727,0.0,22520.41864,8.191827054,403.3423899,372.2001389,11.2609135,4.249168722,3.086499926,134.2012887,4.6,1
2728,1.0,21532.51923,8.063334619,272.4408483,509.7721105,11.01054457,9.230167482,2.951960935,159.7732642,6.2,1
2733,0.0,17679.3511,7.2488667,377.8680395,527.2058184,13.78726396,8.973652603,5.184441995,225.9234458,7.0,1
2734,1.0,25419.55166,7.874166461,313.3647974,494.1529743,14.64668497,4.361489848,3.436966862,151.8761719,5.8,1
2737,1.0,21607.48324,6.581327181,308.9314206,657.5704218,9.064445019,4.246021431,3.592496085,174.6329772,6.6,1
2738,0.0,22603.64945,6.627059043,368.1057831,412.4346769,16.9261748,4.151951299,4.306581068,233.210575,6.9,1
2740,0.0,22527.68121,5.166942295,399.9817546,422.4820289,15.91660513,3.890495031,4.512068205,197.3000144,6.8,1
2741,0.0,14254.66132,7.453900171,315.9711474,500.5866078,18.22874853,4.066725666,2.939212581,244.7967052,8.6,1
2743,1.0,12715.81428,5.128732541,371.3027473,561.7611561,15.22002138,4.139939377,3.751324091,242.5592458,8.3,1
2746,2.0,27283.78065,6.918726503,328.9072866,317.8309807,13.61140839,3.619936541,3.007138099,159.13941,5.6,1
2747,2.0,26420.80956,9.577820263,418.2409428,443.3157749,15.67120307,4.132994936,3.447111219,231.5657988,6.6,1
2748,1.0,20117.35906,8.985571803,391.0690454,418.3301951,11.83169084,4.239708366,3.870681285,153.2121498,5.0,1
2749,2.0,40847.76015,7.04182775,331.9599637,563.4099697,21.91737699,4.09166102,3.900211314,184.3931561,5.9,1
2752,2.0,23027.54976,7.7598434,422.7690683,490.3327615,17.72838904,4.255733635,4.864866409,154.4183296,5.0,1
2754,0.0,16364.15941,8.095991372,312.3940785,372.5116274,21.88708769,9.045019161,3.355765016,167.4197106,6.3,1
2757,2.0,7990.891468,6.19687649,377.2698411,386.5417614,15.43451342,4.330634913,6.307678472,179.5289254,6.5,1
2759,0.0,39251.18213,8.49378432,317.3823146,487.504368,14.69784453,3.755456382,4.498818336,196.3194013,6.9,1
2761,2.0,17258.11403,7.329998902,330.1321385,326.4270547,11.65039339,3.884446524,3.644388127,185.8361582,6.4,1
2762,2.0,13886.80971,7.542775332,366.6887947,449.9482865,18.72285989,4.180377313,2.174898199,160.6082305,6.1,1
2764,1.0,14642.20554,9.734512546,399.0529411,448.5682598,16.55717663,4.32327651,4.61253578,190.2007131,6.3,1
2767,1.0,17796.37464,7.156737918,306.8002861,370.561027,17.48681507,3.524026048,3.948303516,205.0676314,7.6,1
2768,1.0,38413.05709,7.634362144,274.9590279,437.2635313,18.2858821,4.324299069,5.473663249,263.8241202,9.1,1
2769,1.0,6879.764653,8.136930576,418.9550103,360.9576788,12.40591315,4.307006576,3.986459812,224.863482,8.0,1
2770,1.0,15931.42923,6.550096293,276.0132734,367.9048021,14.72305528,4.153154973,4.671448183,149.0794958,7.3,1
2773,2.0,12855.34624,5.784975793,276.2863048,329.9227654,12.60907668,4.036322717,3.56643473,236.0987858,9.3,1
2774,0.0,18979.98169,7.668510398,358.9786197,384.6949552,14.16360693,3.994764448,3.62698996,216.6124749,7.3,1
2777,1.0,11288.63472,5.841749874,389.2256729,315.229665,12.98247562,8.817318613,4.510578266,111.9940275,5.1,1
2778,2.0,38633.30517,8.370179299,375.8991686,448.0508658,16.82061518,4.097393071,3.227849086,159.3179722,4.9,1
2779,0.0,21379.96393,5.407691662,227.6656353,431.6130013,15.77233381,3.970930293,4.05862601,224.8171318,9.5,1
2780,0.0,26012.13028,6.280886805,395.241329,483.3198807,19.53863511,3.868308999,4.333688587,219.4426397,7.0,1
2781,1.0,21292.82875,7.076944002,350.3257358,538.7922673,17.68465463,4.295158141,4.153782657,262.2185853,8.3,1
2782,2.0,32873.82002,6.791509363,333.8488419,336.561501,14.70681031,4.231855406,4.562197671,188.9135411,6.6,1
2785,1.0,13688.07434,6.289036105,254.3588012,392.7068864,12.38763298,3.991772096,3.071350371,186.6377119,8.6,1
2786,2.0,12490.55828,5.992480374,291.1972605,576.0460835,11.665297,8.806064288,2.807129775,254.4250664,9.8,1
2788,1.0,36873.55799,7.6313458,404.6729209,511.4375201,13.51523573,8.916715345,3.900421361,207.8971872,5.6,1
2791,1.0,27172.89357,6.369175394,253.4812279,490.2803526,12.45883037,4.195689292,3.324112614,214.816681,8.1,1
2793,0.0,25927.26543,8.199318453,321.8176616,490.9724265,10.66579889,3.961808879,4.561219815,185.680004,6.3,1
2795,1.0,30301.85667,7.074906687,413.1021983,385.6561233,17.06049096,4.266802897,3.188640742,169.7352225,4.5,1
2796,0.0,15189.32782,3.016032603,283.867695,406.3091866,19.12582536,4.199294915,1.844371604,205.8923464,9.0,1
2797,2.0,14230.41913,7.352940592,324.0957261,441.5240883,9.7930101,9.01995814,4.462408041,163.0472827,7.2,1
2798,1.0,29344.84448,8.180874178,351.2373616,402.4271738,12.42737775,8.879710071,3.787425889,134.8895096,4.2,1
2799,1.0,23556.93435,5.830685294,333.5005378,450.8574915,8.667720302,3.708784498,3.410510716,216.551887,8.3,1
2800,2.0,14444.2896,8.037399954,300.152172,339.0660715,18.4236337,4.219641493,4.097360116,220.3483203,7.9,1
2801,2.0,14905.25591,9.829674656,392.6674818,459.2880371,10.44659031,3.975739011,4.697153026,145.7903699,4.9,1
2802,0.0,24790.7246,6.308729513,388.9980795,307.9180751,12.59419659,3.963195342,3.695615112,152.0941694,5.2,1
2803,1.0,20169.34425,5.216280116,378.2269708,512.7684389,15.50599203,4.183955871,4.899611272,170.1324465,7.0,1
2804,0.0,19806.4113,8.031864863,426.1575186,352.0390921,15.49688693,4.242885277,5.076146746,166.7104405,4.9,1
2809,0.0,20109.02627,6.230581825,235.7709819,528.0686585,14.41077825,4.330535125,4.528574925,208.4041656,8.3,1
2813,2.0,15433.13484,7.140121953,325.5158572,480.8785436,20.30233655,4.135497488,4.178959772,180.817722,6.9,1
2815,0.0,30722.29823,6.579328071,284.8857433,393.4931553,7.701010154,4.163459852,2.901432044,179.6324755,6.9,1
2817,1.0,28327.16734,5.378285961,281.2298526,588.6991934,18.07693775,4.273787482,4.723230706,195.5395359,8.2,1
2819,0.0,31409.06398,7.395529683,283.5095825,428.7531036,22.16632099,8.963724072,4.54991684,234.7823016,7.4,1
2821,2.0,10194.32541,7.978043984,298.0824623,580.0035336,12.56261489,3.958010238,3.422110475,269.6403781,9.8,1
2823,0.0,7764.438022,8.045869831,440.6355091,487.9323103,18.37680201,3.835283177,4.340148944,242.0913383,6.9,1
2824,0.0,13121.17194,6.701766574,263.4827277,399.2835623,18.90903521,4.233575087,4.031495953,205.407825,8.8,1
2825,1.0,26188.16217,9.364361168,328.503515,470.8215689,16.3519115,4.247213527,2.663920734,236.8232145,6.3,1
2827,0.0,19240.0582,8.986862678,400.1641609,459.2609614,9.893655009,3.973264607,3.59291229,192.0484204,5.9,1
2829,1.0,35273.97623,5.268807204,300.4059237,448.1516693,12.3885486,4.154865389,4.261504364,198.1688042,7.3,1
2832,0.0,29706.23422,5.924459987,257.1486504,517.844674,15.9637519,3.988058123,4.489544794,228.1609007,8.6,1
2833,2.0,23978.10768,7.384126121,360.414005,461.8045481,13.36467688,9.296080196,4.949257361,220.2037345,8.1,1
2834,1.0,38886.38768,8.045991283,244.0862569,504.6167925,15.98106765,4.148202,3.54960841,274.0213909,9.3,1
2835,0.0,12352.81111,6.845743997,380.804054,435.6743931,14.50701312,4.237483196,3.85563625,203.2011966,7.0,1
2836,1.0,13394.73161,8.34166977,393.1378719,443.6291232,10.98334419,4.352156608,4.270973138,249.3400531,7.8,1
2837,1.0,14110.92097,8.754110049,340.9755587,291.0847438,15.95465453,4.179968482,3.920607408,202.4136379,6.6,1
2838,2.0,32156.81944,8.723064212,343.6011043,526.3252137,20.31469147,4.11938822,4.350206872,216.532498,6.8,1
2841,2.0,14812.97064,7.982595216,356.6901736,341.0749246,14.99466235,4.041188402,2.939593472,225.4927928,7.6,1
2842,0.0,31321.08243,7.624238583,318.7227507,498.4540987,11.3980069,8.820459868,2.09178684,182.413992,6.1,1
2844,2.0,16828.8806,7.071299152,355.8968904,434.658981,16.61805278,4.254367734,3.96974044,182.3895592,6.7,1
2848,2.0,12215.40908,7.696751399,376.2826172,352.7453698,20.13048259,4.215603683,2.9044534,166.8502368,6.4,1
2849,1.0,15040.84148,7.58802134,409.9187017,454.8848091,14.24509139,4.290238203,4.477351412,136.9768791,5.0,1
2851,1.0,27414.89912,5.412481385,231.7242248,529.6818066,12.42542601,4.262540824,3.673088094,195.2124953,8.2,1
2853,0.0,19015.46827,9.013016218,446.7240162,390.0120033,11.10346653,4.171706912,4.063825854,181.732877,5.3,1
2855,2.0,16679.67362,5.436264152,366.6013443,358.9095886,6.13421041,3.863996563,4.991674871,212.8160295,7.5,1
2856,1.0,26730.63533,8.076995436,361.1131994,376.482171,17.8478271,9.259078179,3.078478788,260.0833846,7.4,1
2859,1.0,21021.41826,9.827309049,390.5541558,437.3416552,14.9558904,4.22200189,3.755660187,200.7116811,5.5,1
2860,1.0,17181.00881,6.602451653,388.0285172,357.3729312,16.94829245,4.342325885,4.010235394,199.1701598,7.4,1
2861,1.0,24497.87394,7.597451675,357.1672168,476.5103845,12.03237711,4.242762122,4.642719286,317.3381241,9.3,1
2862,0.0,17176.87895,6.390966016,330.6747287,404.9307263,10.82784022,3.972416206,4.179449581,168.7454144,6.7,1
2863,1.0,27417.99804,9.586090231,378.5261414,596.6504952,11.56524203,4.380508036,4.448670726,182.6447363,5.5,1
2864,2.0,15379.91276,6.473673833,355.006426,561.6870034,22.04545659,4.135396001,3.976873452,263.5141882,9.0,1
2865,2.0,9929.19481,6.011964238,352.1532144,542.8067818,10.97420736,4.201440367,4.771443755,266.7449592,9.1,1
2869,2.0,13163.03128,5.762522398,351.2781336,436.602436,19.103152,3.981128291,2.2090918,199.1601753,7.2,0
2871,1.0,18622.4448,6.609706248,353.3399191,333.9685677,12.53456001,3.901236811,3.530622694,166.8455743,7.0,0
2877,0.0,27912.90826,8.660268825,340.0462976,490.4518347,8.517762309,4.187094625,3.652263831,114.3714503,9.9,0
2878,1.0,27163.45788,6.888135538,325.9336794,446.3413192,17.15294541,3.79292217,4.078277145,225.5145731,4.3,0
2880,1.0,40626.84781,7.754532621,265.4687494,432.5111967,19.12669539,4.135486799,3.167582571,253.5998382,4.1,0
2881,0.0,31795.62561,8.217819408,327.2333884,431.4760403,11.77619253,4.039826956,3.838721385,193.8081211,5.3,0
2883,0.0,31017.23942,8.212234308,269.8597989,437.5140661,9.320040153,3.961676314,3.898670803,174.3505766,7.7,0
2884,2.0,28919.81178,7.436213729,304.2938477,429.2255002,14.7132293,8.876526194,2.408049129,198.9958001,8.3,0
2885,1.0,20081.74536,6.559697826,368.9857394,367.9345551,14.80757949,9.254807418,3.96252511,188.882919,6.5,0
2887,0.0,13901.64468,6.04550287,281.5521165,403.2150907,17.81190034,4.216257394,4.210975273,228.1944755,6.9,0
2891,1.0,45050.00228,8.72558214,324.1462401,493.2264634,8.662214826,8.912345383,4.98606933,196.0242554,3.8,0
2893,0.0,16488.01751,6.262932865,294.210317,385.7480533,18.87594139,4.356486474,5.016187559,232.7498537,5.7,0
2894,0.0,25825.38701,7.391299312,301.6150638,503.7936909,16.87692696,4.093912018,4.606058055,224.7539568,9.4,0
2895,2.0,18464.90077,6.717972617,334.8640702,450.8463693,17.19256436,8.929136814,2.531074855,152.7764554,13.3,0
2897,1.0,13742.14597,6.373737432,287.6984809,460.5992142,12.7048272,4.21623175,4.622667687,221.0897082,7.8,0
2899,1.0,12937.24689,6.214772832,319.7341365,495.3798827,12.03334396,4.129407906,4.948442556,228.1303829,1.4,0
2900,1.0,32037.60547,7.412765411,376.9519325,325.7923996,14.35124065,4.263422139,4.27528772,182.8885886,7.0,0
2902,2.0,23898.97448,6.780936115,273.7366439,330.9148199,9.250627524,3.879267138,4.216454466,244.9432199,6.6,0
2905,1.0,30592.54883,7.42589408,327.3033652,543.7160286,11.18693881,4.298188405,3.708525863,192.166324,4.3,0
2906,2.0,320.9426113,4.598669852,336.0979811,361.1017694,20.42147204,8.95586818,3.470812079,243.304691,7.4,0
2910,0.0,17182.45036,7.002191994,383.2666554,363.8535788,18.65930379,4.344230519,3.306129017,165.7142418,8.0,0
2911,2.0,19946.26467,7.467684855,300.6795279,382.4730046,14.35936496,4.373324955,4.343041373,195.1092427,9.5,0
